bid,lat,lon,btype,h3_grid_res_7,h3_grid_res_8,h3_grid_res_9,h3_grid_res_10
20477,51.328547,12.33518,196,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9bbffff,8a1f1a8d9b9ffff
23464,51.319449,12.394764,196,871f1a165ffffff,881f1a160bfffff,891f1a160b7ffff,8a1f1a160b67fff
300343,51.336729,12.336518,150,871f1a8caffffff,881f1a8ca5fffff,891f1a8ca43ffff,8a1f1a8ca407fff
300155,51.346258,12.317007,150,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddbbffff,8a1f1a8ddbaffff
23270,51.361867,12.368787,71,871f1a8c8ffffff,881f1a8c83fffff,891f1a8c807ffff,8a1f1a8c8337fff
20127,51.347462,12.309071,196,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd83ffff,8a1f1a8dd80ffff
23092,51.328547,12.409383,71,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a16531ffff
300006,51.3006,12.327696,150,871f1a8dbffffff,881f1a8db3fffff,891f1a8db2fffff,8a1f1a8db2d7fff
39119,51.35332,12.410966,71,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab968affff
23460,51.302347,12.383901,71,871f1a160ffffff,881f1a1607fffff,891f1a1607bffff,8a1f1a16078ffff
23437,51.363964,12.358716,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c813ffff,8a1f1a8c8107fff
300268,51.338142,12.328471,150,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd27ffff,8a1f1a8dd25ffff
20012,51.34336,12.311674,71,871f1a8ddffffff,881f1a8dd1fffff,891f1a8dd17ffff,8a1f1a8dd177fff
23601,51.348138,12.30486,71,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd9bffff,8a1f1a8dd9affff
21513,51.354551,12.318373,71,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce57ffff,8a1f1a8ce557fff
300110,51.349316,12.3552,150,871f1a8caffffff,881f1a8cabfffff,891f1a8caa3ffff,8a1f1a8caa27fff
20290,51.29944,12.327724,71,871f1a8dbffffff,881f1a1759fffff,891f1a17593ffff,8a1f1a17592ffff
20496,51.306876,12.380267,71,871f1a160ffffff,881f1a1601fffff,891f1a1600bffff,8a1f1a160097fff
21789,51.342516,12.376973,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0bffff,8a1f1a8cb0b7fff
21883,51.349738,12.374294,196,871f1a8cbffffff,881f1a8cb9fffff,891f1a8cb8bffff,8a1f1a8cb887fff
20232,51.361782,12.360321,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c8037fff
39072,51.366858,12.37617,71,871f1a8c8ffffff,881f1a8c8bfffff,891f1a8c8a7ffff,8a1f1a8c8a47fff
39112,51.305751,12.373834,71,871f1a160ffffff,881f1a1605fffff,891f1a16043ffff,8a1f1a160427fff
39187,51.305809,12.373874,71,871f1a160ffffff,881f1a1605fffff,891f1a16043ffff,8a1f1a160427fff
20478,51.352556,12.459442,71,871f1ab90ffffff,881f1ab90bfffff,891f1ab90afffff,8a1f1ab90a8ffff
21556,51.3646,12.389579,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c7ffff,8a1f1a8c9c5ffff
23518,51.346693,12.351656,196,871f1a8caffffff,881f1a8cabfffff,891f1a8cabbffff,8a1f1a8caaa7fff
23190,51.300627,12.320332,196,871f1a8dbffffff,881f1a8db7fffff,891f1a8db77ffff,8a1f1a8db747fff
20422,51.354573,12.412551,71,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab96807fff
21746,51.309716,12.373132,196,871f1a160ffffff,881f1a160dfffff,891f1a160cfffff,8a1f1a160cc7fff
23283,51.372889,12.328832,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc53ffff,8a1f1a8cc517fff
23591,51.370671,12.335063,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4e7fff
23299,51.348764,12.355526,71,871f1a8caffffff,881f1a8cabfffff,891f1a8caa3ffff,8a1f1a8caa2ffff
23106,51.370707,12.335058,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4e7fff
23339,51.329289,12.408108,71,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a165307fff
20428,51.338884,12.391874,196,871f1a8cbffffff,881f1a1659fffff,891f1a16593ffff,8a1f1a165937fff
300051,51.361018,12.35953,150,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c8037fff
23512,51.343076,12.38241,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0fffff,8a1f1a8cb0e7fff
300278,51.351951,12.312488,150,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce5bffff,8a1f1a8ce59ffff
20222,51.342573,12.380027,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0bffff,8a1f1a8cb08ffff
21734,51.300236,12.384567,196,871f1a160ffffff,881f1a1607fffff,891f1a1606bffff,8a1f1a160687fff
23078,51.300316,12.320612,71,871f1a8dbffffff,881f1a8db7fffff,891f1a8db77ffff,8a1f1a8db74ffff
21665,51.328978,12.409763,196,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a165307fff
23565,51.332907,12.404363,71,871f1a165ffffff,881f1a165bfffff,891f1a165bbffff,8a1f1a165b9ffff
21509,51.316293,12.32557,71,871f1a8d9ffffff,881f1a8d95fffff,891f1a8d94fffff,8a1f1a8d97b7fff
21890,51.340124,12.354421,196,871f1a8caffffff,881f1a8ca3fffff,891f1a8ca3bffff,8a1f1a8ca38ffff
21785,51.352804,12.306116,196,871f1a8c3ffffff,881f1a8c33fffff,891f1a8c32fffff,8a1f1a8c32f7fff
300356,51.33132,12.40863,150,871f1a165ffffff,881f1a165bfffff,891f1a165abffff,8a1f1a165a8ffff
23291,51.319849,12.395036,71,871f1a165ffffff,881f1a160bfffff,891f1a160b7ffff,8a1f1a160b67fff
23590,51.329907,12.410522,71,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a16532ffff
21548,51.314093,12.378503,196,871f1a160ffffff,881f1a1609fffff,891f1a1608bffff,8a1f1a16089ffff
21672,51.345747,12.323972,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda7ffff,8a1f1a8dda57fff
300254,51.357782,12.368501,150,871f1a8c8ffffff,881f1a8c83fffff,891f1a8c83bffff,8a1f1a8c876ffff
23406,51.37068,12.334912,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc43ffff,8a1f1a8cc4e7fff
300074,51.314413,12.368626,150,871f1a160ffffff,881f1a160dfffff,891f1a160d3ffff,8a1f1a160d07fff
21715,51.319582,12.425781,196,871f1a161ffffff,881f1a161bfffff,891f1a161b3ffff,8a1f1a161b1ffff
22067,51.323236,12.418662,196,871f1a161ffffff,881f1ab925fffff,891f1a16197ffff,8a1f1a16196ffff
23252,51.345867,12.389618,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb33ffff,8a1f1a8cb307fff
21928,51.35284,12.411362,196,871f1ab96ffffff,881f1ab969fffff,891f1ab968bffff,8a1f1ab968affff
22010,51.332827,12.404189,196,871f1a165ffffff,881f1a165bfffff,891f1a165bbffff,8a1f1a165b9ffff
21742,51.351076,12.376286,196,871f1a8cbffffff,881f1a8cb9fffff,891f1a8cb83ffff,8a1f1a8cb817fff
22077,51.319693,12.343033,196,871f1a8d9ffffff,881f1a8d93fffff,891f1a8d92fffff,8a1f1a8d92f7fff
39159,51.325547,12.409428,71,871f1a165ffffff,881f1a1653fffff,891f1a1652bffff,8a1f1a1652a7fff
23411,51.353396,12.340944,71,871f1a8ceffffff,881f1a8ca9fffff,891f1a8ca93ffff,8a1f1a8ca92ffff
21815,51.326818,12.325876,196,871f1a8d9ffffff,881f1a8d91fffff,891f1a8d913ffff,8a1f1a8d9137fff
20338,51.309858,12.378994,71,871f1a160ffffff,881f1a1601fffff,891f1a1601bffff,8a1f1a160187fff
22109,51.361338,12.376692,196,871f1a8c8ffffff,881f1a8c83fffff,891f1a8c837ffff,8a1f1a8c835ffff
23284,51.356582,12.362706,71,871f1a8c8ffffff,881f1a8c87fffff,891f1a8c873ffff,8a1f1a8c872ffff
20036,51.358049,12.407408,183,871f1a8c9ffffff,881f1a8c93fffff,891f1a8c92bffff,8a1f1a8c929ffff
39046,51.326831,12.325857,71,871f1a8d9ffffff,881f1a8d91fffff,891f1a8d913ffff,8a1f1a8d9137fff
23427,51.339133,12.322366,71,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd23ffff,8a1f1a8dd237fff
20093,51.336653,12.408218,121,871f1a165ffffff,881f1a165bfffff,891f1a165b3ffff,8a1f1a165b0ffff
21664,51.351849,12.3054,196,871f1a8c3ffffff,881f1a8c33fffff,891f1a8c32fffff,8a1f1a8c328ffff
22127,51.310804,12.374966,196,871f1a160ffffff,881f1a160dfffff,891f1a160c7ffff,8a1f1a160c57fff
300258,51.356649,12.362502,150,871f1a8c8ffffff,881f1a8c87fffff,891f1a8c873ffff,8a1f1a8c872ffff
23276,51.342813,12.380716,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0fffff,8a1f1a8cb0f7fff
20146,51.311782,12.379331,196,871f1a160ffffff,881f1a1601fffff,891f1a16013ffff,8a1f1a160117fff
21874,51.36596,12.380231,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9dbffff,8a1f1a8c9daffff
21927,51.323809,12.416563,196,871f1a161ffffff,881f1a1619fffff,891f1a16197ffff,8a1f1a161967fff
20001,51.357373,12.387268,71,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c943ffff,8a1f1a8c941ffff
23095,51.371191,12.33326,71,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc43ffff,8a1f1a8cc407fff
20297,51.363338,12.38303,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cbffff,8a1f1a8c9caffff
20201,51.349169,12.310138,71,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd97ffff,8a1f1a8dd95ffff
21786,51.343284,12.324572,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddacffff
21791,51.372858,12.328771,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc53ffff,8a1f1a8cc517fff
21622,51.375089,12.368968,196,871f1a8cdffffff,881f1a8cd5fffff,891f1a8cd43ffff,8a1f1a8cd42ffff
21587,51.296022,12.3859,196,871f1a163ffffff,881f1a163dfffff,891f1a163dbffff,8a1f1a163daffff
300531,51.317858,12.347082,150,871f1a166ffffff,881f1a1669fffff,891f1a16697ffff,8a1f1a166977fff
21935,51.353236,12.421037,196,871f1ab96ffffff,881f1ab96bfffff,891f1ab96bbffff,8a1f1ab96baffff
22078,51.369409,12.338609,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc7bffff,8a1f1a8cc7b7fff
23003,51.359044,12.36236,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80fffff,8a1f1a8c80f7fff
23606,51.359031,12.362382,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80fffff,8a1f1a8c80f7fff
20402,51.346436,12.316943,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddbbffff,8a1f1a8ddbaffff
22089,51.323756,12.416736,196,871f1a161ffffff,881f1a1619fffff,891f1a16197ffff,8a1f1a161967fff
300137,51.314431,12.368597,150,871f1a160ffffff,881f1a160dfffff,891f1a160d3ffff,8a1f1a160d07fff
300027,51.347662,12.313489,150,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd87ffff,8a1f1a8dd847fff
23501,51.305609,12.373546,71,871f1a160ffffff,881f1a1605fffff,891f1a16043ffff,8a1f1a160427fff
21677,51.343951,12.319636,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddabffff,8a1f1a8ddaaffff
20421,51.356276,12.214948,71,871f1a8d5ffffff,881f1a8d59fffff,891f1a8d5d7ffff,8a1f1a8d5d6ffff
300063,51.327809,12.408952,150,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a1653affff
20416,51.37068,12.339671,71,871f1a8ccffffff,881f1a8cc7fffff,891f1a8cc7bffff,8a1f1a8cc7a7fff
23487,51.3192,12.349349,71,871f1a164ffffff,881f1a1645fffff,891f1a1645bffff,8a1f1a164597fff
300398,51.370093,12.337429,150,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4effff
21581,51.339973,12.397138,196,871f1a8cbffffff,881f1a1659fffff,891f1a8cb2fffff,8a1f1a165967fff
300389,51.322031,12.417487,150,871f1a161ffffff,881f1a1619fffff,891f1a16197ffff,8a1f1a161947fff
20396,51.321916,12.417639,196,871f1a161ffffff,881f1a1619fffff,891f1a16197ffff,8a1f1a16195ffff
39060,51.349569,12.309811,71,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd97ffff,8a1f1a8dd947fff
300404,51.349529,12.309832,150,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd97ffff,8a1f1a8dd947fff
21994,51.330862,12.375918,196,871f1a164ffffff,881f1a164bfffff,891f1a164afffff,8a1f1a164ae7fff
39148,51.361538,12.357239,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c81bffff,8a1f1a8c81affff
23205,51.349453,12.376269,71,871f1a8cbffffff,881f1a8cb9fffff,891f1a8cb8bffff,8a1f1a8cb88ffff
20370,51.361307,12.388688,71,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c957ffff,8a1f1a8c9567fff
39009,51.344164,12.311864,71,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd8fffff,8a1f1a8dd8dffff
21630,51.359733,12.382119,196,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c953ffff,8a1f1a8c9517fff
23543,51.359929,12.38231,71,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c953ffff,8a1f1a8c9537fff
20179,51.369098,12.376636,196,871f1a8cdffffff,881f1a8c8bfffff,891f1a8cd6bffff,8a1f1a8cd697fff
23374,51.342764,12.397304,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb27ffff,8a1f1a8cb257fff
23240,51.343564,12.385451,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0fffff,8a1f1a8cb3b7fff
39186,51.328356,12.386311,71,871f1a165ffffff,881f1a165dfffff,891f1a165cbffff,8a1f1a165caffff
20344,51.351987,12.315991,71,871f1a8ceffffff,881f1a8ce5fffff,891f1a8ce43ffff,8a1f1a8ce417fff
300358,51.326027,12.386923,150,871f1a165ffffff,881f1a1655fffff,891f1a16553ffff,8a1f1a165527fff
21625,51.369089,12.339904,196,871f1a8ccffffff,881f1a8cc7fffff,891f1a8cc7bffff,8a1f1a8cc797fff
23159,51.369053,12.339838,71,871f1a8ccffffff,881f1a8cc7fffff,891f1a8cc7bffff,8a1f1a8cc797fff
23356,51.367342,12.458901,71,871f1ab95ffffff,881f1ab951fffff,891f1ab951bffff,8a1f1ab95197fff
300396,51.337293,12.401168,150,871f1a165ffffff,881f1a1659fffff,891f1a16587ffff,8a1f1a165867fff
20462,51.326604,12.344464,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9afffff,8a1f1a8d9acffff
300232,51.347756,12.311518,150,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd87ffff,8a1f1a8dd877fff
21744,51.339902,12.408376,196,871f1ab96ffffff,881f1ab965fffff,891f1ab964fffff,8a1f1ab964c7fff
300223,51.328249,12.389352,150,871f1a165ffffff,881f1a165dfffff,891f1a165cfffff,8a1f1a165cc7fff
20261,51.340169,12.362744,71,871f1a8caffffff,881f1a8ca3fffff,891f1a8ca27ffff,8a1f1a8ca257fff
21599,51.325627,12.40939,196,871f1a165ffffff,881f1a1653fffff,891f1a1652bffff,8a1f1a1652a7fff
300279,51.33048,12.398007,150,871f1a165ffffff,881f1a1651fffff,891f1a16513ffff,8a1f1a16510ffff
21918,51.360604,12.382891,196,871f1a8c9ffffff,881f1a8c95fffff,891f1a8c953ffff,8a1f1a8c9537fff
39051,51.332391,12.327371,71,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d983ffff,8a1f1a8d9827fff
22019,51.33864,12.323239,196,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd23ffff,8a1f1a8dd207fff
21617,51.343409,12.385921,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb3bffff,8a1f1a8cb3b7fff
23301,51.34164,12.406061,71,871f1ab96ffffff,881f1ab965fffff,891f1ab9643ffff,8a1f1ab96407fff
300077,51.307471,12.373372,150,871f1a160ffffff,881f1a1605fffff,891f1a16053ffff,8a1f1a16052ffff
23551,51.316542,12.325566,71,871f1a8d9ffffff,881f1a8d95fffff,891f1a8d94fffff,8a1f1a8d97b7fff
20430,51.322071,12.381073,196,871f1a164ffffff,881f1a1643fffff,891f1a1642fffff,8a1f1a1642cffff
21943,51.321964,12.381039,196,871f1a164ffffff,881f1a1643fffff,891f1a1642fffff,8a1f1a1642cffff
39094,51.343938,12.36618,71,871f1a8cbffffff,881f1a8cbdfffff,891f1a8cbcbffff,8a1f1a8cbc87fff
21909,51.315356,12.376706,196,871f1a160ffffff,881f1a1609fffff,891f1a1608bffff,8a1f1a1608b7fff
300029,51.34464,12.39316,150,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb23ffff,8a1f1a8cb227fff
20166,51.343067,12.396482,196,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb27ffff,8a1f1a8cb257fff
21697,51.337644,12.391189,196,871f1a8cbffffff,881f1a1659fffff,891f1a16593ffff,8a1f1a165917fff
20366,51.343507,12.39261,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb23ffff,8a1f1a8cb207fff
23407,51.367822,12.362864,196,871f1a8c8ffffff,881f1a8c89fffff,891f1a8c887ffff,8a1f1a8c885ffff
20136,51.344618,12.421552,196,871f1ab96ffffff,881f1ab963fffff,891f1ab963bffff,8a1f1ab96397fff
23043,51.341471,12.404194,71,871f1ab96ffffff,881f1ab965fffff,891f1ab9643ffff,8a1f1ab96437fff
21619,51.334373,12.329773,196,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d997ffff,8a1f1a8d996ffff
300064,51.338142,12.392198,150,871f1a8cbffffff,881f1a1659fffff,891f1a16593ffff,8a1f1a165937fff
21961,51.367187,12.404673,196,871f1a8c9ffffff,881f1a8c9bfffff,891f1a8c9abffff,8a1f1a8c9aaffff
300245,51.314396,12.325806,150,871f1a8d9ffffff,881f1a8dbbfffff,891f1a8dbb7ffff,8a1f1a8dbb67fff
21596,51.361173,12.35951,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c8037fff
39165,51.360369,12.358936,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c81bffff,8a1f1a8c818ffff
23139,51.358156,12.36529,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c80fffff,8a1f1a8c80dffff
21639,51.354778,12.406336,196,871f1ab96ffffff,881f1ab969fffff,891f1ab969bffff,8a1f1ab969a7fff
300026,51.335164,12.410596,150,871f1a165ffffff,881f1a165bfffff,891f1a165a3ffff,8a1f1a165a2ffff
300069,51.37068,12.376799,150,871f1a8cdffffff,881f1a8cd7fffff,891f1a8cd6bffff,8a1f1a8cd6a7fff
20327,51.329956,12.410583,71,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a16532ffff
21607,51.369333,12.338513,196,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc7bffff,8a1f1a8cc4cffff
39019,51.352058,12.406144,71,871f1ab96ffffff,881f1ab96dfffff,891f1ab96d7ffff,8a1f1ab96d6ffff
300050,51.33492,12.410624,196,871f1a165ffffff,881f1a165bfffff,891f1a165a3ffff,8a1f1a165a2ffff
20351,51.335204,12.410747,196,871f1a165ffffff,881f1a165bfffff,891f1a165a3ffff,8a1f1a165a2ffff
21531,51.29516,12.389516,196,871f1a163ffffff,881f1a163dfffff,891f1a163c3ffff,8a1f1a163c07fff
39143,51.348093,12.313421,71,871f1a8ddffffff,881f1a8dd9fffff,891f1a8dd87ffff,8a1f1a8dd847fff
23219,51.363858,12.383392,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c3ffff,8a1f1a8c9c1ffff
23607,51.328604,12.335218,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9bbffff,8a1f1a8d9b9ffff
23368,51.367689,12.362681,71,871f1a8c8ffffff,881f1a8c89fffff,891f1a8c887ffff,8a1f1a8c8857fff
21684,51.329124,12.409493,196,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a165307fff
21702,51.345867,12.316892,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddbbffff,8a1f1a8ddbaffff
23296,51.342027,12.406067,71,871f1ab96ffffff,881f1ab965fffff,891f1ab9643ffff,8a1f1ab96407fff
21892,51.343004,12.380771,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0fffff,8a1f1a8cb0f7fff
22054,51.335098,12.410513,196,871f1a165ffffff,881f1a165bfffff,891f1a165a3ffff,8a1f1a165a2ffff
23341,51.355289,12.40919,71,871f1ab96ffffff,881f1ab969fffff,891f1ab969bffff,8a1f1ab969affff
23582,51.329662,12.40774,150,871f1a165ffffff,881f1a1653fffff,891f1a16533ffff,8a1f1a165337fff
22120,51.366693,12.382251,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9d3ffff,8a1f1a8c9d1ffff
23320,51.355484,12.410178,71,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab9691ffff
23063,51.345613,12.389017,71,871f1a8cbffffff,881f1a8cb3fffff,891f1a8cb33ffff,8a1f1a8cb337fff
20244,51.354289,12.410253,71,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab96817fff
20298,51.365471,12.350997,71,871f1a8c8ffffff,881f1a8c8dfffff,891f1a8c8d7ffff,8a1f1a8c8d47fff
23060,51.35152,12.306211,71,871f1a8c3ffffff,881f1a8c33fffff,891f1a8c32fffff,8a1f1a8c32d7fff
21749,51.354507,12.371519,196,871f1a8c8ffffff,881f1a8c87fffff,891f1a8c867ffff,8a1f1a8c864ffff
23180,51.320889,12.343243,71,871f1a8d9ffffff,881f1a8d93fffff,891f1a8d923ffff,8a1f1a8d921ffff
39107,51.304053,12.322091,71,871f1a8dbffffff,881f1a8db3fffff,891f1a8db3bffff,8a1f1a8db3a7fff
21938,51.3464,12.319396,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda37fff
21847,51.341676,12.406113,196,871f1ab96ffffff,881f1ab965fffff,891f1ab9643ffff,8a1f1ab96407fff
300152,51.343556,12.324082,150,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddafffff,8a1f1a8ddac7fff
300071,51.324742,12.380406,150,871f1a164ffffff,881f1a1643fffff,891f1a16427ffff,8a1f1a164277fff
23075,51.324831,12.380461,71,871f1a164ffffff,881f1a1643fffff,891f1a16427ffff,8a1f1a164277fff
21741,51.360098,12.362246,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c803ffff,8a1f1a8c801ffff
21914,51.307844,12.37346,196,871f1a160ffffff,881f1a1605fffff,891f1a160cfffff,8a1f1a160cdffff
21560,51.301236,12.405153,196,871f1a163ffffff,881f1a1639fffff,891f1a16387ffff,8a1f1a16384ffff
39080,51.362604,12.365269,71,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c807ffff,8a1f1a8c8067fff
20133,51.366356,12.379637,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9d3ffff,8a1f1a8c9d17fff
20223,51.363502,12.374263,71,871f1a8c8ffffff,881f1a8c8bfffff,891f1a8c8afffff,8a1f1a8c8adffff
300388,51.364298,12.358158,150,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c813ffff,8a1f1a8c8127fff
20393,51.341538,12.4038,71,871f1ab96ffffff,881f1ab965fffff,891f1ab9643ffff,8a1f1ab96437fff
39178,51.368956,12.36587,71,871f1a8c8ffffff,881f1a8c8bfffff,891f1a8c8b3ffff,8a1f1a8c8b37fff
39015,51.352849,12.306219,71,871f1a8c3ffffff,881f1a8c33fffff,891f1a8c32fffff,8a1f1a8c32f7fff
300039,51.333653,12.328192,150,871f1a8d9ffffff,881f1a8d99fffff,891f1a8d997ffff,8a1f1a8d9947fff
21540,51.349022,12.355148,196,871f1a8caffffff,881f1a8cabfffff,891f1a8caa3ffff,8a1f1a8caa27fff
21651,51.36588,12.383476,196,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c3ffff,8a1f1a8c9c27fff
39052,51.34212,12.377964,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0bffff,8a1f1a8cb087fff
23029,51.365844,12.38334,150,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9c3ffff,8a1f1a8c9c27fff
20313,51.362978,12.382521,71,871f1a8c9ffffff,881f1a8c9dfffff,891f1a8c9cbffff,8a1f1a8c9caffff
20217,51.317022,12.365626,71,871f1a164ffffff,881f1a1647fffff,891f1a1646bffff,8a1f1a1646a7fff
300067,51.369418,12.337994,150,871f1a8ccffffff,881f1a8cc5fffff,891f1a8cc4fffff,8a1f1a8cc4cffff
20499,51.363582,12.365967,196,871f1a8c8ffffff,881f1a8c81fffff,891f1a8c817ffff,8a1f1a8c814ffff
300297,51.339102,12.322278,150,871f1a8ddffffff,881f1a8dd3fffff,891f1a8dd23ffff,8a1f1a8dd237fff
23331,51.3476,12.316616,71,871f1a8ddffffff,881f1a8ddbfffff,891f1a8ddb3ffff,8a1f1a8ddb17fff
23588,51.341884,12.385301,71,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0fffff,8a1f1a8cb0cffff
23450,51.320849,12.343397,196,871f1a8d9ffffff,881f1a8d93fffff,891f1a8d923ffff,8a1f1a8d921ffff
21933,51.320182,12.344732,196,871f1a8d9ffffff,881f1a8d93fffff,891f1a8d92fffff,8a1f1a8d92c7fff
20390,51.322573,12.420542,196,871f1a161ffffff,881f1ab925fffff,891f1ab924bffff,8a1f1ab924b7fff
23269,51.318502,12.378493,71,871f1a160ffffff,881f1a1609fffff,891f1a16093ffff,8a1f1a16091ffff
300292,51.350498,12.374384,150,871f1a8cbffffff,881f1a8cb9fffff,891f1a8cb8bffff,8a1f1a8cb8a7fff
21755,51.345209,12.321044,196,871f1a8ddffffff,881f1a8ddbfffff,891f1a8dda3ffff,8a1f1a8dda1ffff
22074,51.342596,12.379243,196,871f1a8cbffffff,881f1a8cb1fffff,891f1a8cb0bffff,8a1f1a8cb0affff
20492,51.340022,12.408037,71,871f1ab96ffffff,881f1ab965fffff,891f1ab964fffff,8a1f1ab964e7fff
23484,51.364373,12.394086,71,871f1a8c9ffffff,881f1a8c91fffff,891f1a8c903ffff,8a1f1a8c911ffff
22126,51.306689,12.380513,196,871f1a160ffffff,881f1a1601fffff,891f1a1600bffff,8a1f1a160097fff
20385,51.288933,12.368582,196,871f1a162ffffff,881f1a1621fffff,891f1a1620fffff,8a1f1a1620f7fff
23150,51.353516,12.411147,196,871f1ab96ffffff,881f1ab969fffff,891f1ab9683ffff,8a1f1ab96817fff
21571,51.335751,12.416773,196,871f1ab92ffffff,881f1ab92dfffff,891f1ab92d3ffff,8a1f1ab92d37fff
20415,51.326449,12.342312,71,871f1a8d9ffffff,881f1a8d9bfffff,891f1a8d9afffff,8a1f1a8d9adffff
23370,51.3084,12.326341,196,871f1a8dbffffff,881f1a8dbbfffff,891f1a8dbafffff,8a1f1a8dbac7fff
